QBarcode,JobPA,JobPAAge,JobPAYrs,JobPATyp,UsualPA,Walk,WalkYrs,WalkDays,WalkMin,WalkPace,Wgts,WgtsYrs,WgtsDays,WgtsMin,Yoga,YogaYrs,YogaDays,YogaMin,MldX,MldXYrs,MldXDays,MldXHrs,ModX,ModXYrs,ModXDays,ModXMin,ModX1,ModX2,ModX3,ModX4,ModX5,ModX6,ModX7,ModX8,ModX9,ModXO,XDays18,XDays30,XDays45,XDays60
14194,1,30,2,POST OFFICE,3,1,2,3,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
14220,1,14,44,MACHINE OPERATOR,5,1,4,3,2,1,0,66,66,66,0,66,66,66,1,4,1,2,1,2,1,2,1,1,0,0,1,0,0,0,0,0,3,3,3,3
14231,0,666,666,,2,1,4,2,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,0,0
14233,1,22,1,WAITRESS,5,1,4,1,2,3,1,4,2,1,1,1,1,3,0,66,66,66,1,4,3,3,0,0,0,1,0,0,0,1,0,0,4,4,4,66
14236,99,58,10,WALKING,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,2,3,1
14244,1,60,7,POSTAL SERV,5,1,3,2,1,2,0,66,66,66,0,66,66,66,1,2,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,88,2,2,3,2
14294,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,1
14295,1,22,41,VARIOUS,3,1,1,2,1,2,0,66,66,66,0,66,66,66,1,2,2,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,1
14515,1,28,30,PATTERN MAKER,3,1,4,3,4,2,0,66,66,66,0,66,66,66,1,1,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,1,0
14586,1,16,20,WAITRESS,5,1,2,3,2,2,1,2,2,2,0,66,66,66,0,66,66,66,1,2,1,2,0,0,1,0,0,0,0,1,0,0,0,2,3,66
14612,0,666,666,,4,1,4,3,2,2,1,1,2,1,1,3,1,4,0,66,66,66,1,4,3,1,0,0,0,0,0,0,1,0,0,0,3,3,3,3
14613,0,666,666,,4,0,66,66,66,66,1,4,2,1,0,66,66,66,1,4,1,1,1,4,2,3,1,0,0,0,0,0,0,0,1,0,2,2,2,3
14645,0,666,666,,3,1,4,3,3,2,1,3,2,3,0,66,66,66,1,4,3,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,2
14674,1,12,2,CARRY WATER,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,4,4
14691,1,39,10,APARTMENT MANAGER,3,1,4,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,1,3,1,4,0,1,0,0,1,0,0,0,0,0,2,0,0,0
14722,1,34,13,INDUSTRIAL,4,1,1,2,2,2,0,66,66,66,1,1,1,4,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0
14741,1,14,40,HARD WORK,4,1,4,1,4,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,3,3
14754,0,666,666,,4,1,3,1,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,1,1,2
14787,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99
14792,1,20,34,DANCE TEACHER,4,1,4,2,2,2,1,1,1,1,0,66,66,66,1,4,2,3,1,4,2,4,0,0,0,1,0,0,0,0,0,88,3,3,3,66
14806,1,21,36,RN CRITICAL,4,0,66,66,66,66,1,2,2,1,1,1,1,2,1,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,88,2,2,2,3
14877,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,0,0,2
14928,0,666,666,,5,1,1,3,2,1,0,66,66,66,0,66,66,66,0,66,66,66,1,1,2,3,1,1,0,0,0,0,0,0,0,0,4,3,66,66
14947,1,35,20,NURSE,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,1,1,2,3,0,1,0,0,0,0,0,0,0,0,3,2,2,2
14951,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,0
14952,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
14957,1,16,50,FAMILY BUSINESS,5,1,4,2,2,1,0,66,66,66,0,66,66,66,0,66,66,66,1,4,2,1,1,1,0,0,0,0,0,0,0,0,4,4,4,3
14959,1,22,15,NURSING,1,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
14962,0,666,666,,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
15039,0,666,666,,4,1,4,2,1,2,1,2,1,1,1,2,1,4,0,66,66,66,1,2,1,1,0,0,0,0,0,0,0,0,0,88,1,0,0,3
15423,1,21,10,LIFTING,5,1,4,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,1,4,2,4,0,1,0,0,0,0,1,0,0,88,4,4,2,66
15429,0,666,666,,5,1,4,3,2,2,0,66,66,66,0,66,66,66,1,4,2,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,2,3
15500,0,666,666,,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,1,4,3,3,0,0,0,1,0,0,0,1,0,0,3,4,4,66
15504,1,18,37,HEALTH CARE,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,1,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,0,0
15522,0,666,666,,4,1,1,2,2,1,0,66,66,66,0,66,66,66,1,4,1,2,1,4,2,4,0,0,0,0,0,0,0,0,1,0,0,1,1,2
15533,1,16,52,LPN,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
15535,1,18,42,LABORER,3,1,4,2,1,1,0,66,66,66,0,66,66,66,0,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,2,66
15562,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
15584,1,32,22,PACKER FOOD,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,0
15589,0,666,666,,5,1,4,3,4,3,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
15620,0,666,666,,4,1,3,1,3,2,1,4,2,3,0,66,66,66,1,4,1,1,1,4,2,4,0,0,0,0,0,0,1,0,1,0,2,3,3,3
15644,1,18,3,GROCERY STORE,3,1,4,2,1,1,0,66,66,66,0,66,66,66,1,4,2,3,1,2,1,2,0,0,0,0,0,0,0,0,0,88,3,2,2,66
15669,1,20,23,WAITRESS,4,1,4,3,4,2,0,66,66,66,0,66,66,66,0,66,66,66,1,4,2,3,0,0,0,0,0,1,1,0,0,0,4,4,66,66
15686,0,666,666,,2,1,4,2,1,1,0,66,66,66,0,66,66,66,1,2,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,2,1
15704,0,666,666,,4,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,3,3
15725,1,25,10,WAITRESS,4,1,1,3,1,2,1,1,2,1,1,1,1,2,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,66
15994,1,13,52,,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
16011,1,18,20,LABORER,3,1,2,1,2,1,1,1,2,1,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,3,2
16037,1,18,30,MANUAL LABOR,4,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,2,0
16053,1,20,40,LIFTING PATIENT,3,1,2,1,2,2,1,1,1,1,0,66,66,66,1,1,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,2,2,2
16107,0,666,666,,4,1,2,1,2,1,0,66,66,66,0,66,66,66,1,3,2,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,1,2,3
16150,1,28,10,POST OFFICE,3,1,2,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,1,1,1,2,1,1,0,0,0,0,0,0,0,0,3,2,2,2
16155,1,20,1,NURSERY,4,1,3,1,1,2,0,66,66,66,0,66,66,66,1,3,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
16218,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,1,1,1,3,0,1,0,0,1,0,0,0,0,0,3,2,3,3
16231,0,666,666,,3,1,4,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,2,2
16329,1,15,20,SKIING TEACH,5,1,4,2,4,2,1,4,2,3,1,1,1,2,1,4,1,3,1,4,2,4,0,0,0,0,0,0,0,0,0,88,3,3,3,1
16335,0,666,666,,4,1,3,2,2,2,1,2,2,2,0,66,66,66,1,3,1,2,1,1,2,2,0,1,1,0,0,0,0,0,0,0,3,3,3,2
16339,0,666,666,,3,1,4,1,2,2,0,66,66,66,0,66,66,66,0,66,66,66,1,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16396,0,666,666,,5,1,99,99,99,99,1,99,99,99,1,4,3,4,1,4,2,2,1,4,1,3,0,0,1,1,0,0,0,0,0,0,4,2,3,66
16456,0,666,666,,4,1,1,1,4,3,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,3,0,0
16517,0,666,666,,3,1,4,1,1,1,0,66,66,66,0,66,66,66,1,4,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99
16558,1,18,40,CONSTRUCTION,4,1,4,2,2,2,1,4,1,1,1,1,1,1,1,4,1,3,1,1,1,4,1,0,0,0,0,0,0,0,0,88,4,3,2,1
16566,1,30,35,WORKED CRIB,5,1,4,2,1,2,1,4,2,1,0,66,66,66,1,4,1,1,1,4,1,1,1,0,0,1,0,0,0,0,0,0,2,2,2,2
16567,0,666,666,,3,0,66,66,66,66,1,2,2,2,0,66,66,66,0,66,66,66,1,4,3,4,0,1,0,0,0,0,0,1,0,0,2,0,4,4
16588,0,666,666,,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
16619,0,666,666,,4,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,2,0
16648,1,18,4,TEACH COACH,5,1,4,3,1,3,1,4,3,1,0,66,66,66,0,66,66,66,1,4,3,2,0,0,0,1,0,0,0,1,0,0,4,2,3,4
16741,0,666,666,,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
16775,0,666,666,,2,1,2,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,1
16780,0,666,666,,2,1,1,1,2,1,0,66,66,66,0,66,66,66,1,1,1,2,1,1,1,2,0,1,0,0,0,0,0,0,0,0,3,3,1,66
16839,0,666,666,,4,1,4,2,2,3,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,2
16869,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
16875,0,666,666,,5,1,3,2,99,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,2,3,2
16912,99,999,999,,99,1,4,3,3,1,1,4,3,1,0,66,66,66,1,3,3,99,1,1,1,1,1,99,99,99,99,99,99,1,99,99,4,4,4,4
17130,1,20,42,LABOR,3,1,4,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,0,0,0
17181,1,17,10,CASHIER,3,1,3,2,1,2,1,3,2,1,0,66,66,66,1,1,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,2
17190,1,50,10,CLEANER,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
17229,1,15,43,,5,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,3,1,4,2,4,0,0,0,0,0,0,1,0,1,0,4,3,3,66
17230,0,666,666,,3,1,1,1,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,2,1,0
17324,1,50,2,DATA COLLECT,5,1,4,3,2,2,1,2,1,1,0,66,66,66,1,4,1,3,1,4,1,1,0,0,0,0,0,0,1,0,1,0,3,3,3,66
17336,0,666,666,,3,1,4,1,1,2,0,66,66,66,0,66,66,66,0,66,66,66,1,1,2,4,0,1,0,0,0,0,0,0,0,0,1,3,1,1
17355,1,62,999,AID,3,1,99,1,1,1,1,1,2,1,0,66,66,66,0,66,66,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,2,99
17410,1,15,43,LABOR,4,1,4,3,3,2,0,66,66,66,0,66,66,66,0,66,66,66,1,2,2,4,0,0,0,0,0,0,0,0,0,88,4,2,2,66
17414,1,19,3,STEEL WORKER,2,1,1,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,2,0
17467,1,45,10,STOCK SHELVES,5,1,1,1,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
17609,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,2,1,3,1,1,2,2,0,0,0,0,0,0,1,0,0,0,2,1,1,2
17614,1,999,35,CHEMICAL OPER,2,1,2,3,2,2,1,2,2,1,0,66,66,66,0,66,66,66,1,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
17617,1,18,2,CONSTRUCTION,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,3,2
17703,1,6,57,HOUSEWORK,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,3,3,0
17956,0,666,666,,4,1,1,2,2,3,1,1,1,2,1,1,1,2,0,66,66,66,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,2,2
17969,1,45,3,CROSSING GUARD,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,1,2,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0
18022,1,18,50,MAINTENANCE,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,1,0
18046,1,23,37,TEACHER ASST,4,1,2,3,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
18069,1,17,50,MECH REPAIRS,5,1,4,2,2,1,1,1,2,3,0,66,66,66,1,4,2,3,1,4,2,3,1,1,0,0,0,0,0,0,0,0,4,4,4,4
18099,1,22,14,WAITRESSING,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,2,0,66
18100,1,26,12,BAKERY OVENS,5,1,2,2,2,2,0,66,66,66,0,66,66,66,1,3,1,2,1,2,1,3,0,1,0,0,0,0,1,0,0,0,2,2,2,2
18138,0,666,666,,3,1,2,3,1,3,0,66,66,66,0,66,66,66,1,3,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,4,3,66
18176,0,666,666,,4,1,2,1,2,1,0,66,66,66,0,66,66,66,1,2,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,2,2,1
18192,0,666,666,,4,1,4,2,2,3,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,3,3
18222,0,666,666,,4,1,4,3,2,1,0,66,66,66,0,66,66,66,1,3,1,3,1,2,1,4,0,0,0,0,0,1,0,0,0,88,1,1,2,3
18246,1,14,3,STOCKING,4,1,3,2,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,2,2,3
18351,0,666,666,,3,1,4,2,3,2,1,4,3,1,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,4,66
18411,1,60,5,VOLUNTEER,4,1,3,2,2,1,0,66,66,66,0,66,66,66,1,2,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,3,3
18439,0,666,666,,4,1,2,1,1,1,0,66,66,66,1,4,3,1,1,1,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,2,2,2
18512,1,18,45,HAIRSTYLIST,3,1,2,2,1,2,0,66,66,66,0,66,66,66,1,1,1,3,1,1,1,2,0,1,0,0,0,0,1,0,0,0,4,2,3,3
18513,0,666,666,,4,1,3,1,2,1,0,66,66,66,0,66,66,66,1,4,1,3,1,4,1,2,0,0,0,0,0,0,0,0,0,88,3,2,2,3
18519,1,21,37,SEVERAL,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,1,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,0
18524,0,666,666,,4,1,4,2,3,3,1,1,1,1,1,1,1,2,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,3,3,66
18531,0,666,666,,3,1,2,2,1,2,0,66,66,66,0,66,66,66,1,4,2,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,4,3,2,2
18535,1,16,40,NURSING CARE,4,1,1,1,2,2,0,66,66,66,0,66,66,66,1,4,2,99,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,3,3
18556,0,666,666,,4,1,1,1,2,3,1,1,1,2,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,1,2,66
18664,1,56,5,DISHWASHER,3,1,2,1,1,1,1,3,2,2,1,1,1,1,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,2,3,3
18674,0,666,666,,4,1,2,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,1,1,2,2,0,0,0,1,0,0,0,0,0,0,2,3,3,1
18706,1,18,45,NURSE GARDEN,4,1,1,1,1,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,4,3
18722,1,16,999,WAITRESS,4,99,99,99,99,99,1,4,2,3,0,66,66,66,1,1,99,99,1,3,99,2,0,0,0,0,0,0,1,0,0,88,2,2,2,66
18734,0,666,666,,5,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,1,1
18789,1,18,40,PHYSICAL LABOR,2,0,66,66,66,66,1,1,2,4,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,4,1
18794,0,666,666,,5,1,4,2,2,3,1,1,1,1,0,66,66,66,99,99,99,99,1,4,2,2,0,0,0,1,0,0,0,0,1,0,1,2,4,66
18808,0,666,666,,5,1,4,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,3,3,3
18831,1,18,60,PHYSICIAN,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,1,1,1
18876,1,19,40,MACHINIST,3,1,2,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,1,2,3,2,0,0,0,1,0,0,0,1,0,0,4,2,2,2
18886,1,28,30,FURNITURE MOVING,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,0,0,2
18890,1,17,50,DOCK WORKER,5,1,4,3,4,3,1,4,3,4,0,66,66,66,0,66,66,66,1,4,3,4,1,0,0,0,0,0,0,1,0,0,3,3,4,4
18947,0,666,666,,4,1,1,1,3,2,1,1,1,3,1,1,1,3,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,88,0,1,1,0
18961,1,17,33,MEAT CUTTER,2,1,2,2,3,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,2,2
19006,0,666,666,,3,1,99,3,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,66
19018,99,999,999,,99,1,1,2,1,1,0,66,66,66,0,66,66,66,1,1,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,3,3,0
19027,0,666,666,,3,1,1,1,1,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99
19039,1,18,44,STARTED IN MILITARY,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,2,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,2,2
19045,1,30,20,ORGANIZING MOVING OTHER CUSTOM,4,1,3,3,3,2,1,3,2,3,1,1,1,2,1,3,1,2,1,2,2,3,1,1,0,0,0,0,0,0,0,0,3,2,1,66
19065,1,18,50,NURSE,3,1,3,3,2,1,0,66,66,66,0,66,66,66,1,2,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,1
19072,0,666,666,,4,1,4,2,3,3,0,66,66,66,0,66,66,66,1,4,3,2,1,4,2,2,0,0,0,1,0,0,0,1,0,0,3,1,3,66
19107,0,666,666,,2,1,2,1,1,2,0,66,66,66,0,66,66,66,1,4,2,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,2,66
19214,1,16,33,TEACH DANCE,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,1,4,3,4,0,0,1,0,0,0,0,0,0,88,4,3,3,66
19225,1,51,17,SOLD LIQUOR,4,1,2,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,3
19240,1,21,10,TEACH AND SALES,4,1,3,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,1,1
19313,0,666,666,,2,1,1,1,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,1,2
19344,0,666,666,,5,1,4,3,3,3,1,4,2,3,1,1,1,4,1,4,1,1,1,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,3,3
19408,1,30,10,WAREHOUSE,3,1,4,2,3,2,0,66,66,66,0,66,66,66,1,2,1,2,1,2,1,2,0,1,0,0,0,0,1,0,0,0,2,2,2,66
19462,0,666,666,,3,1,1,2,3,2,0,66,66,66,1,1,1,4,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,3,1
19472,0,666,666,,1,1,1,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,0
19578,1,20,25,MATERIAL PCKG,3,1,3,3,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,2,0
19691,0,666,666,,3,1,1,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,1,1
19728,1,18,20,WAITRESS,4,1,2,2,1,1,1,1,1,1,0,66,66,66,1,1,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,3,2,1
19853,1,31,1,DELIVERY,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
19914,1,21,35,LIFTING MILK,5,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1
20033,0,666,666,,5,99,99,99,99,99,1,2,2,3,0,66,66,66,1,2,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,2,3,3
20065,0,666,666,,4,1,2,2,2,2,1,1,2,2,0,66,66,66,0,66,66,66,1,3,2,3,0,1,0,0,0,0,1,0,0,0,0,4,4,4
20145,1,18,2,TOUR GUIDE,2,0,66,66,66,66,0,66,66,66,0,66,66,66,1,1,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,66
20184,1,16,20,SERVICE,4,1,1,1,1,1,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,2,2,2
20199,1,17,50,WALK A BEAT,3,1,99,3,2,3,0,66,66,66,0,66,66,66,1,99,3,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,2,99,3
20200,0,666,666,,4,1,4,1,3,2,1,4,1,1,1,2,1,4,1,1,1,1,1,2,1,3,1,0,1,0,0,0,0,0,0,0,0,2,2,66
20221,0,666,666,,1,1,1,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,4,1
20230,1,17,43,NURSING,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,1,2,1
20242,1,30,6,RETAIL STORE,3,1,1,1,2,2,1,1,1,2,0,66,66,66,1,3,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,1
20271,1,12,30,LABOR,99,1,4,3,2,1,1,1,1,99,0,66,66,66,1,99,99,99,1,99,99,99,1,1,99,99,99,99,99,99,99,99,4,4,4,0
20279,1,64,15,MACYS STOCKING,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,1,2,1
20485,0,666,666,,3,1,3,1,1,1,0,66,66,66,0,66,66,66,1,4,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,2,2,2
20500,0,666,666,,3,1,2,1,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,66,66
20556,0,666,666,,4,1,3,2,3,1,0,66,66,66,0,66,66,66,1,4,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,2
